date,year,month,day,quarter,day_of_week,is_weekend,time_id
2022-10-01 07:59:29.070,2022,10,1,4,5,True,1004
2022-10-02 07:59:29.070,2022,10,2,4,6,True,1005
2022-10-03 07:59:29.070,2022,10,3,4,0,False,1006
2022-10-04 07:59:29.070,2022,10,4,4,1,False,1007
2022-10-05 07:59:29.070,2022,10,5,4,2,False,1008
2022-10-06 07:59:29.070,2022,10,6,4,3,False,1009
2022-10-07 07:59:29.070,2022,10,7,4,4,False,1010
2022-10-08 07:59:29.070,2022,10,8,4,5,True,1011
2022-10-09 07:59:29.070,2022,10,9,4,6,True,1012
2022-10-10 07:59:29.070,2022,10,10,4,0,False,1013
2022-10-11 07:59:29.070,2022,10,11,4,1,False,1014
2022-10-12 07:59:29.070,2022,10,12,4,2,False,1015
2022-10-13 07:59:29.070,2022,10,13,4,3,False,1016
2022-10-14 07:59:29.070,2022,10,14,4,4,False,1017
2022-10-15 07:59:29.070,2022,10,15,4,5,True,1018
2022-10-16 07:59:29.070,2022,10,16,4,6,True,1019
2022-10-17 07:59:29.070,2022,10,17,4,0,False,1020
2022-10-18 07:59:29.070,2022,10,18,4,1,False,1021
2022-10-19 07:59:29.070,2022,10,19,4,2,False,1022
2022-10-20 07:59:29.070,2022,10,20,4,3,False,1023
2022-10-21 07:59:29.070,2022,10,21,4,4,False,1024
2022-10-22 07:59:29.070,2022,10,22,4,5,True,1025
2022-10-23 07:59:29.070,2022,10,23,4,6,True,1026
2022-10-24 07:59:29.070,2022,10,24,4,0,False,1027
2022-10-25 07:59:29.070,2022,10,25,4,1,False,1028
2022-10-26 07:59:29.070,2022,10,26,4,2,False,1029
2022-10-27 07:59:29.070,2022,10,27,4,3,False,1030
2022-10-28 07:59:29.070,2022,10,28,4,4,False,1031
2022-10-29 07:59:29.070,2022,10,29,4,5,True,1032
2022-10-30 07:59:29.070,2022,10,30,4,6,True,1033
2022-10-31 07:59:29.070,2022,10,31,4,0,False,1034
2022-11-01 07:59:29.070,2022,11,1,4,1,False,1035
2022-11-02 07:59:29.070,2022,11,2,4,2,False,1036
2022-11-03 07:59:29.070,2022,11,3,4,3,False,1037
2022-11-04 07:59:29.070,2022,11,4,4,4,False,1038
2022-11-05 07:59:29.070,2022,11,5,4,5,True,1039
2022-11-06 07:59:29.070,2022,11,6,4,6,True,1040
2022-11-07 07:59:29.070,2022,11,7,4,0,False,1041
2022-11-08 07:59:29.070,2022,11,8,4,1,False,1042
2022-11-09 07:59:29.070,2022,11,9,4,2,False,1043
2022-11-10 07:59:29.070,2022,11,10,4,3,False,1044
2022-11-11 07:59:29.070,2022,11,11,4,4,False,1045
2022-11-12 07:59:29.070,2022,11,12,4,5,True,1046
2022-11-13 07:59:29.070,2022,11,13,4,6,True,1047
2022-11-14 07:59:29.070,2022,11,14,4,0,False,1048
2022-11-15 07:59:29.070,2022,11,15,4,1,False,1049
2022-11-16 07:59:29.070,2022,11,16,4,2,False,1050
2022-11-17 07:59:29.070,2022,11,17,4,3,False,1051
2022-11-18 07:59:29.070,2022,11,18,4,4,False,1052
2022-11-19 07:59:29.070,2022,11,19,4,5,True,1053
2022-11-20 07:59:29.070,2022,11,20,4,6,True,1054
2022-11-21 07:59:29.070,2022,11,21,4,0,False,1055
2022-11-22 07:59:29.070,2022,11,22,4,1,False,1056
2022-11-23 07:59:29.070,2022,11,23,4,2,False,1057
2022-11-24 07:59:29.070,2022,11,24,4,3,False,1058
2022-11-25 07:59:29.070,2022,11,25,4,4,False,1059
2022-11-26 07:59:29.070,2022,11,26,4,5,True,1060
2022-11-27 07:59:29.070,2022,11,27,4,6,True,1061
2022-11-28 07:59:29.070,2022,11,28,4,0,False,1062
2022-11-29 07:59:29.070,2022,11,29,4,1,False,1063
2022-11-30 07:59:29.070,2022,11,30,4,2,False,1064
2022-12-01 07:59:29.070,2022,12,1,4,3,False,1065
2022-12-02 07:59:29.070,2022,12,2,4,4,False,1066
2022-12-03 07:59:29.070,2022,12,3,4,5,True,1067
2022-12-04 07:59:29.070,2022,12,4,4,6,True,1068
2022-12-05 07:59:29.070,2022,12,5,4,0,False,1069
2022-12-06 07:59:29.070,2022,12,6,4,1,False,1070
2022-12-07 07:59:29.070,2022,12,7,4,2,False,1071
2022-12-08 07:59:29.070,2022,12,8,4,3,False,1072
2022-12-09 07:59:29.070,2022,12,9,4,4,False,1073
2022-12-10 07:59:29.070,2022,12,10,4,5,True,1074
2022-12-11 07:59:29.070,2022,12,11,4,6,True,1075
2022-12-12 07:59:29.070,2022,12,12,4,0,False,1076
2022-12-13 07:59:29.070,2022,12,13,4,1,False,1077
2022-12-14 07:59:29.070,2022,12,14,4,2,False,1078
2022-12-15 07:59:29.070,2022,12,15,4,3,False,1079
2022-12-16 07:59:29.070,2022,12,16,4,4,False,1080
2022-12-17 07:59:29.070,2022,12,17,4,5,True,1081
2022-12-18 07:59:29.070,2022,12,18,4,6,True,1082
2022-12-19 07:59:29.070,2022,12,19,4,0,False,1083
2022-12-20 07:59:29.070,2022,12,20,4,1,False,1084
2022-12-21 07:59:29.070,2022,12,21,4,2,False,1085
2022-12-22 07:59:29.070,2022,12,22,4,3,False,1086
2022-12-23 07:59:29.070,2022,12,23,4,4,False,1087
2022-12-24 07:59:29.070,2022,12,24,4,5,True,1088
2022-12-25 07:59:29.070,2022,12,25,4,6,True,1089
2022-12-26 07:59:29.070,2022,12,26,4,0,False,1090
2022-12-27 07:59:29.070,2022,12,27,4,1,False,1091
2022-12-28 07:59:29.070,2022,12,28,4,2,False,1092
2022-12-29 07:59:29.070,2022,12,29,4,3,False,1093
2022-12-30 07:59:29.070,2022,12,30,4,4,False,1094
2022-12-31 07:59:29.070,2022,12,31,4,5,True,1095
2023-01-01 07:59:29.070,2023,1,1,1,6,True,1096
2023-01-02 07:59:29.070,2023,1,2,1,0,False,1097
2023-01-03 07:59:29.070,2023,1,3,1,1,False,1098
2023-01-04 07:59:29.070,2023,1,4,1,2,False,1099
2023-01-05 07:59:29.070,2023,1,5,1,3,False,1100
2023-01-06 07:59:29.070,2023,1,6,1,4,False,1101
2023-01-07 07:59:29.070,2023,1,7,1,5,True,1102
2023-01-08 07:59:29.070,2023,1,8,1,6,True,1103
2023-01-09 07:59:29.070,2023,1,9,1,0,False,1104
2023-01-10 07:59:29.070,2023,1,10,1,1,False,1105
2023-01-11 07:59:29.070,2023,1,11,1,2,False,1106
2023-01-12 07:59:29.070,2023,1,12,1,3,False,1107
2023-01-13 07:59:29.070,2023,1,13,1,4,False,1108
2023-01-14 07:59:29.070,2023,1,14,1,5,True,1109
2023-01-15 07:59:29.070,2023,1,15,1,6,True,1110
2023-01-16 07:59:29.070,2023,1,16,1,0,False,1111
2023-01-17 07:59:29.070,2023,1,17,1,1,False,1112
2023-01-18 07:59:29.070,2023,1,18,1,2,False,1113
2023-01-19 07:59:29.070,2023,1,19,1,3,False,1114
2023-01-20 07:59:29.070,2023,1,20,1,4,False,1115
2023-01-21 07:59:29.070,2023,1,21,1,5,True,1116
2023-01-22 07:59:29.070,2023,1,22,1,6,True,1117
2023-01-23 07:59:29.070,2023,1,23,1,0,False,1118
2023-01-24 07:59:29.070,2023,1,24,1,1,False,1119
2023-01-25 07:59:29.070,2023,1,25,1,2,False,1120
2023-01-26 07:59:29.070,2023,1,26,1,3,False,1121
2023-01-27 07:59:29.070,2023,1,27,1,4,False,1122
2023-01-28 07:59:29.070,2023,1,28,1,5,True,1123
2023-01-29 07:59:29.070,2023,1,29,1,6,True,1124
2023-01-30 07:59:29.070,2023,1,30,1,0,False,1125
2023-01-31 07:59:29.070,2023,1,31,1,1,False,1126
2023-02-01 07:59:29.070,2023,2,1,1,2,False,1127
2023-02-02 07:59:29.070,2023,2,2,1,3,False,1128
2023-02-03 07:59:29.070,2023,2,3,1,4,False,1129
2023-02-04 07:59:29.070,2023,2,4,1,5,True,1130
2023-02-05 07:59:29.070,2023,2,5,1,6,True,1131
2023-02-06 07:59:29.070,2023,2,6,1,0,False,1132
2023-02-07 07:59:29.070,2023,2,7,1,1,False,1133
2023-02-08 07:59:29.070,2023,2,8,1,2,False,1134
2023-02-09 07:59:29.070,2023,2,9,1,3,False,1135
2023-02-10 07:59:29.070,2023,2,10,1,4,False,1136
2023-02-11 07:59:29.070,2023,2,11,1,5,True,1137
2023-02-12 07:59:29.070,2023,2,12,1,6,True,1138
2023-02-13 07:59:29.070,2023,2,13,1,0,False,1139
2023-02-14 07:59:29.070,2023,2,14,1,1,False,1140
2023-02-15 07:59:29.070,2023,2,15,1,2,False,1141
2023-02-16 07:59:29.070,2023,2,16,1,3,False,1142
2023-02-17 07:59:29.070,2023,2,17,1,4,False,1143
2023-02-18 07:59:29.070,2023,2,18,1,5,True,1144
2023-02-19 07:59:29.070,2023,2,19,1,6,True,1145
2023-02-20 07:59:29.070,2023,2,20,1,0,False,1146
2023-02-21 07:59:29.070,2023,2,21,1,1,False,1147
2023-02-22 07:59:29.070,2023,2,22,1,2,False,1148
2023-02-23 07:59:29.070,2023,2,23,1,3,False,1149
2023-02-24 07:59:29.070,2023,2,24,1,4,False,1150
2023-02-25 07:59:29.070,2023,2,25,1,5,True,1151
2023-02-26 07:59:29.070,2023,2,26,1,6,True,1152
2023-02-27 07:59:29.070,2023,2,27,1,0,False,1153
2023-02-28 07:59:29.070,2023,2,28,1,1,False,1154
2023-03-01 07:59:29.070,2023,3,1,1,2,False,1155
2023-03-02 07:59:29.070,2023,3,2,1,3,False,1156
2023-03-03 07:59:29.070,2023,3,3,1,4,False,1157
2023-03-04 07:59:29.070,2023,3,4,1,5,True,1158
2023-03-05 07:59:29.070,2023,3,5,1,6,True,1159
2023-03-06 07:59:29.070,2023,3,6,1,0,False,1160
2023-03-07 07:59:29.070,2023,3,7,1,1,False,1161
2023-03-08 07:59:29.070,2023,3,8,1,2,False,1162
2023-03-09 07:59:29.070,2023,3,9,1,3,False,1163
2023-03-10 07:59:29.070,2023,3,10,1,4,False,1164
2023-03-11 07:59:29.070,2023,3,11,1,5,True,1165
2023-03-12 07:59:29.070,2023,3,12,1,6,True,1166
2023-03-13 07:59:29.070,2023,3,13,1,0,False,1167
2023-03-14 07:59:29.070,2023,3,14,1,1,False,1168
2023-03-15 07:59:29.070,2023,3,15,1,2,False,1169
2023-03-16 07:59:29.070,2023,3,16,1,3,False,1170
2023-03-17 07:59:29.070,2023,3,17,1,4,False,1171
2023-03-18 07:59:29.070,2023,3,18,1,5,True,1172
2023-03-19 07:59:29.070,2023,3,19,1,6,True,1173
2023-03-20 07:59:29.070,2023,3,20,1,0,False,1174
2023-03-21 07:59:29.070,2023,3,21,1,1,False,1175
2023-03-22 07:59:29.070,2023,3,22,1,2,False,1176
2023-03-23 07:59:29.070,2023,3,23,1,3,False,1177
2023-03-24 07:59:29.070,2023,3,24,1,4,False,1178
2023-03-25 07:59:29.070,2023,3,25,1,5,True,1179
2023-03-26 07:59:29.070,2023,3,26,1,6,True,1180
2023-03-27 07:59:29.070,2023,3,27,1,0,False,1181
2023-03-28 07:59:29.070,2023,3,28,1,1,False,1182
2023-03-29 07:59:29.070,2023,3,29,1,2,False,1183
2023-03-30 07:59:29.070,2023,3,30,1,3,False,1184
2023-03-31 07:59:29.070,2023,3,31,1,4,False,1185
2023-04-01 07:59:29.070,2023,4,1,2,5,True,1186
2023-04-02 07:59:29.070,2023,4,2,2,6,True,1187
2023-04-03 07:59:29.070,2023,4,3,2,0,False,1188
2023-04-04 07:59:29.070,2023,4,4,2,1,False,1189
2023-04-05 07:59:29.070,2023,4,5,2,2,False,1190
2023-04-06 07:59:29.070,2023,4,6,2,3,False,1191
2023-04-07 07:59:29.070,2023,4,7,2,4,False,1192
2023-04-08 07:59:29.070,2023,4,8,2,5,True,1193
2023-04-09 07:59:29.070,2023,4,9,2,6,True,1194
2023-04-10 07:59:29.070,2023,4,10,2,0,False,1195
2023-04-11 07:59:29.070,2023,4,11,2,1,False,1196
2023-04-12 07:59:29.070,2023,4,12,2,2,False,1197
2023-04-13 07:59:29.070,2023,4,13,2,3,False,1198
2023-04-14 07:59:29.070,2023,4,14,2,4,False,1199
2023-04-15 07:59:29.070,2023,4,15,2,5,True,1200
2023-04-16 07:59:29.070,2023,4,16,2,6,True,1201
2023-04-17 07:59:29.070,2023,4,17,2,0,False,1202
2023-04-18 07:59:29.070,2023,4,18,2,1,False,1203
2023-04-19 07:59:29.070,2023,4,19,2,2,False,1204
2023-04-20 07:59:29.070,2023,4,20,2,3,False,1205
2023-04-21 07:59:29.070,2023,4,21,2,4,False,1206
2023-04-22 07:59:29.070,2023,4,22,2,5,True,1207
2023-04-23 07:59:29.070,2023,4,23,2,6,True,1208
2023-04-24 07:59:29.070,2023,4,24,2,0,False,1209
2023-04-25 07:59:29.070,2023,4,25,2,1,False,1210
2023-04-26 07:59:29.070,2023,4,26,2,2,False,1211
2023-04-27 07:59:29.070,2023,4,27,2,3,False,1212
2023-04-28 07:59:29.070,2023,4,28,2,4,False,1213
2023-04-29 07:59:29.070,2023,4,29,2,5,True,1214
2023-04-30 07:59:29.070,2023,4,30,2,6,True,1215
2023-05-01 07:59:29.070,2023,5,1,2,0,False,1216
2023-05-02 07:59:29.070,2023,5,2,2,1,False,1217
2023-05-03 07:59:29.070,2023,5,3,2,2,False,1218
2023-05-04 07:59:29.070,2023,5,4,2,3,False,1219
2023-05-05 07:59:29.070,2023,5,5,2,4,False,1220
2023-05-06 07:59:29.070,2023,5,6,2,5,True,1221
2023-05-07 07:59:29.070,2023,5,7,2,6,True,1222
2023-05-08 07:59:29.070,2023,5,8,2,0,False,1223
2023-05-09 07:59:29.070,2023,5,9,2,1,False,1224
2023-05-10 07:59:29.070,2023,5,10,2,2,False,1225
2023-05-11 07:59:29.070,2023,5,11,2,3,False,1226
2023-05-12 07:59:29.070,2023,5,12,2,4,False,1227
2023-05-13 07:59:29.070,2023,5,13,2,5,True,1228
2023-05-14 07:59:29.070,2023,5,14,2,6,True,1229
2023-05-15 07:59:29.070,2023,5,15,2,0,False,1230
2023-05-16 07:59:29.070,2023,5,16,2,1,False,1231
2023-05-17 07:59:29.070,2023,5,17,2,2,False,1232
2023-05-18 07:59:29.070,2023,5,18,2,3,False,1233
2023-05-19 07:59:29.070,2023,5,19,2,4,False,1234
2023-05-20 07:59:29.070,2023,5,20,2,5,True,1235
2023-05-21 07:59:29.070,2023,5,21,2,6,True,1236
2023-05-22 07:59:29.070,2023,5,22,2,0,False,1237
2023-05-23 07:59:29.070,2023,5,23,2,1,False,1238
2023-05-24 07:59:29.070,2023,5,24,2,2,False,1239
2023-05-25 07:59:29.070,2023,5,25,2,3,False,1240
2023-05-26 07:59:29.070,2023,5,26,2,4,False,1241
2023-05-27 07:59:29.070,2023,5,27,2,5,True,1242
2023-05-28 07:59:29.070,2023,5,28,2,6,True,1243
2023-05-29 07:59:29.070,2023,5,29,2,0,False,1244
2023-05-30 07:59:29.070,2023,5,30,2,1,False,1245
2023-05-31 07:59:29.070,2023,5,31,2,2,False,1246
2023-06-01 07:59:29.070,2023,6,1,2,3,False,1247
2023-06-02 07:59:29.070,2023,6,2,2,4,False,1248
2023-06-03 07:59:29.070,2023,6,3,2,5,True,1249
2023-06-04 07:59:29.070,2023,6,4,2,6,True,1250
2023-06-05 07:59:29.070,2023,6,5,2,0,False,1251
2023-06-06 07:59:29.070,2023,6,6,2,1,False,1252
2023-06-07 07:59:29.070,2023,6,7,2,2,False,1253
2023-06-08 07:59:29.070,2023,6,8,2,3,False,1254
2023-06-09 07:59:29.070,2023,6,9,2,4,False,1255
2023-06-10 07:59:29.070,2023,6,10,2,5,True,1256
2023-06-11 07:59:29.070,2023,6,11,2,6,True,1257
2023-06-12 07:59:29.070,2023,6,12,2,0,False,1258
2023-06-13 07:59:29.070,2023,6,13,2,1,False,1259
2023-06-14 07:59:29.070,2023,6,14,2,2,False,1260
2023-06-15 07:59:29.070,2023,6,15,2,3,False,1261
2023-06-16 07:59:29.070,2023,6,16,2,4,False,1262
2023-06-17 07:59:29.070,2023,6,17,2,5,True,1263
2023-06-18 07:59:29.070,2023,6,18,2,6,True,1264
2023-06-19 07:59:29.070,2023,6,19,2,0,False,1265
2023-06-20 07:59:29.070,2023,6,20,2,1,False,1266
2023-06-21 07:59:29.070,2023,6,21,2,2,False,1267
2023-06-22 07:59:29.070,2023,6,22,2,3,False,1268
2023-06-23 07:59:29.070,2023,6,23,2,4,False,1269
2023-06-24 07:59:29.070,2023,6,24,2,5,True,1270
2023-06-25 07:59:29.070,2023,6,25,2,6,True,1271
2023-06-26 07:59:29.070,2023,6,26,2,0,False,1272
2023-06-27 07:59:29.070,2023,6,27,2,1,False,1273
2023-06-28 07:59:29.070,2023,6,28,2,2,False,1274
2023-06-29 07:59:29.070,2023,6,29,2,3,False,1275
2023-06-30 07:59:29.070,2023,6,30,2,4,False,1276
2023-07-01 07:59:29.070,2023,7,1,3,5,True,1277
2023-07-02 07:59:29.070,2023,7,2,3,6,True,1278
2023-07-03 07:59:29.070,2023,7,3,3,0,False,1279
2023-07-04 07:59:29.070,2023,7,4,3,1,False,1280
2023-07-05 07:59:29.070,2023,7,5,3,2,False,1281
2023-07-06 07:59:29.070,2023,7,6,3,3,False,1282
2023-07-07 07:59:29.070,2023,7,7,3,4,False,1283
2023-07-08 07:59:29.070,2023,7,8,3,5,True,1284
2023-07-09 07:59:29.070,2023,7,9,3,6,True,1285
2023-07-10 07:59:29.070,2023,7,10,3,0,False,1286
2023-07-11 07:59:29.070,2023,7,11,3,1,False,1287
2023-07-12 07:59:29.070,2023,7,12,3,2,False,1288
2023-07-13 07:59:29.070,2023,7,13,3,3,False,1289
2023-07-14 07:59:29.070,2023,7,14,3,4,False,1290
2023-07-15 07:59:29.070,2023,7,15,3,5,True,1291
2023-07-16 07:59:29.070,2023,7,16,3,6,True,1292
2023-07-17 07:59:29.070,2023,7,17,3,0,False,1293
2023-07-18 07:59:29.070,2023,7,18,3,1,False,1294
2023-07-19 07:59:29.070,2023,7,19,3,2,False,1295
2023-07-20 07:59:29.070,2023,7,20,3,3,False,1296
2023-07-21 07:59:29.070,2023,7,21,3,4,False,1297
2023-07-22 07:59:29.070,2023,7,22,3,5,True,1298
2023-07-23 07:59:29.070,2023,7,23,3,6,True,1299
2023-07-24 07:59:29.070,2023,7,24,3,0,False,1300
2023-07-25 07:59:29.070,2023,7,25,3,1,False,1301
2023-07-26 07:59:29.070,2023,7,26,3,2,False,1302
2023-07-27 07:59:29.070,2023,7,27,3,3,False,1303
2023-07-28 07:59:29.070,2023,7,28,3,4,False,1304
2023-07-29 07:59:29.070,2023,7,29,3,5,True,1305
2023-07-30 07:59:29.070,2023,7,30,3,6,True,1306
2023-07-31 07:59:29.070,2023,7,31,3,0,False,1307
2023-08-01 07:59:29.070,2023,8,1,3,1,False,1308
2023-08-02 07:59:29.070,2023,8,2,3,2,False,1309
2023-08-03 07:59:29.070,2023,8,3,3,3,False,1310
2023-08-04 07:59:29.070,2023,8,4,3,4,False,1311
2023-08-05 07:59:29.070,2023,8,5,3,5,True,1312
2023-08-06 07:59:29.070,2023,8,6,3,6,True,1313
2023-08-07 07:59:29.070,2023,8,7,3,0,False,1314
2023-08-08 07:59:29.070,2023,8,8,3,1,False,1315
2023-08-09 07:59:29.070,2023,8,9,3,2,False,1316
2023-08-10 07:59:29.070,2023,8,10,3,3,False,1317
2023-08-11 07:59:29.070,2023,8,11,3,4,False,1318
2023-08-12 07:59:29.070,2023,8,12,3,5,True,1319
2023-08-13 07:59:29.070,2023,8,13,3,6,True,1320
2023-08-14 07:59:29.070,2023,8,14,3,0,False,1321
2023-08-15 07:59:29.070,2023,8,15,3,1,False,1322
2023-08-16 07:59:29.070,2023,8,16,3,2,False,1323
2023-08-17 07:59:29.070,2023,8,17,3,3,False,1324
2023-08-18 07:59:29.070,2023,8,18,3,4,False,1325
2023-08-19 07:59:29.070,2023,8,19,3,5,True,1326
2023-08-20 07:59:29.070,2023,8,20,3,6,True,1327
2023-08-21 07:59:29.070,2023,8,21,3,0,False,1328
2023-08-22 07:59:29.070,2023,8,22,3,1,False,1329
2023-08-23 07:59:29.070,2023,8,23,3,2,False,1330
